antecedents,consequents,support,lift,confidence
 (Lord,will,tell,said),(me),0.014065,20.911765,1.000000
 (Lord,will,me,said),(tell),0.014065,20.850440,0.909091
 (Lord,tell,me,said),(will),0.014065,11.969697,0.909091
 (will,tell,Lord),(me,said),0.014065,41.823529,1.000000
 (will,me,Lord),(tell,said),0.014065,46.168831,0.909091
 (tell,me,Lord),(will,said),0.014065,35.909091,0.909091
 (tell,said,Lord),(will,me),0.014065,38.021390,0.909091
 (will,tell,me,Lord),(said),0.014065,19.750000,1.000000
 (will,tell,said,Lord),(me),0.014065,22.218750,1.000000
 (will,said,me,Lord),(tell),0.014065,20.850440,0.909091
 (tell,said,me,Lord),(will),0.014065,12.927273,0.909091
 (tell,Lord),(will,me,said),0.014065,46.168831,0.909091
 (will,tell,Lord),(me,said),0.014065,41.823529,1.000000
 (will,me,Lord),(tell,said),0.014065,46.168831,0.909091
 (tell,me,Lord),(will,said),0.014065,35.909091,0.909091
 (tell,said,Lord),(will,me),0.014065,43.090909,0.909091
 (tell,Lord),(will,me,said),0.014065,46.168831,0.909091
 (will,tell,Lord),(you),0.014065,11.850000,1.000000
(will,you,Lord),(tell),0.014065,20.850440,0.909091
(tell,you,Lord),(will),0.014065,13.166667,1.000000
 (tell,Lord),(will,you),0.014065,19.586777,0.909091
(you,Lord),(will,tell),0.014065,23.939394,0.909091
 (tell,Lord),(you),0.014065,10.772727,0.909091
(you,Lord),(tell),0.014065,20.850440,0.909091
 (tell,Lord),(you),0.014065,11.144201,0.909091
(you,Lord),(tell),0.014065,20.850440,0.909091
(tell,you,Lord),(me),0.014065,20.911765,1.000000
 (tell,me,Lord),(you),0.014065,10.772727,0.909091
(you,me,Lord),(tell),0.014065,22.935484,1.000000
 (tell,Lord),(you,me),0.014065,40.397727,0.909091
(you,Lord),(tell,me),0.014065,43.090909,0.909091
 (Lord,tell,said),(you),0.014065,10.772727,0.909091
(tell,you,Lord),(said),0.014065,18.710526,1.000000
(Lord,you,said),(tell),0.014065,22.935484,1.000000
 (tell,Lord),(you,said),0.014065,43.090909,0.909091
(you,Lord),(tell,said),0.014065,46.168831,0.909091
 (will,Lord,tell),(you),0.014065,11.850000,1.000000
(will,you,Lord),(tell),0.014065,20.850440,0.909091
(tell,you,Lord),(will),0.014065,13.166667,1.000000
 (tell,Lord),(will,you),0.014065,19.586777,0.909091
(you,Lord),(will,tell),0.014065,23.939394,0.909091
 (will,tell,Lord),(you),0.014065,12.258621,1.000000
(will,you,Lord),(tell),0.014065,20.850440,0.909091
(tell,you,Lord),(will),0.014065,14.220000,1.000000
 (tell,Lord),(will,you),0.014065,20.198864,0.909091
(you,Lord),(will,tell),0.014065,23.939394,0.909091
 (will,tell,me,Lord),(you),0.014065,11.850000,1.000000
(will,tell,you,Lord),(me),0.014065,20.911765,1.000000
(will,you,me,Lord),(tell),0.014065,22.935484,1.000000
(tell,you,me,Lord),(will),0.014065,13.166667,1.000000
 (will,tell,Lord),(you,me),0.014065,44.437500,1.000000
 (will,me,Lord),(tell,you),0.014065,23.939394,0.909091
(will,you,Lord),(tell,me),0.014065,43.090909,0.909091
 (tell,me,Lord),(will,you),0.014065,19.586777,0.909091
(tell,you,Lord),(will,me),0.014065,41.823529,1.000000
(you,me,Lord),(will,tell),0.014065,26.333333,1.000000
 (tell,Lord),(will,you,me),0.014065,43.090909,0.909091
(you,Lord),(will,tell,me),0.014065,49.720280,0.909091
(will,tell,you,Lord),(said),0.014065,18.710526,1.000000
 (will,tell,said,Lord),(you),0.014065,11.850000,1.000000
(will,said,you,Lord),(tell),0.014065,22.935484,1.000000
(tell,said,you,Lord),(will),0.014065,13.166667,1.000000
 (will,tell,Lord),(you,said),0.014065,47.400000,1.000000
(will,you,Lord),(tell,said),0.014065,46.168831,0.909091
(tell,you,Lord),(will,said),0.014065,39.500000,1.000000
 (tell,said,Lord),(will,you),0.014065,19.586777,0.909091
(said,you,Lord),(will,tell),0.014065,26.333333,1.000000
 (tell,Lord),(will,you,said),0.014065,46.168831,0.909091
(you,Lord),(will,tell,said),0.014065,49.720280,0.909091
 (tell,me,Lord),(you),0.014065,10.772727,0.909091
(tell,you,Lord),(me),0.014065,20.911765,1.000000
(you,me,Lord),(tell),0.014065,22.935484,1.000000
 (tell,Lord),(you,me),0.014065,40.397727,0.909091
(you,Lord),(tell,me),0.014065,43.090909,0.909091
 (tell,me,Lord),(you),0.014065,11.144201,0.909091
(tell,you,Lord),(me),0.014065,22.218750,1.000000
(you,me,Lord),(tell),0.014065,22.935484,1.000000
 (tell,Lord),(you,me),0.014065,43.090909,0.909091
(you,Lord),(tell,me),0.014065,43.090909,0.909091
(tell,you,Lord),(said),0.014065,18.710526,1.000000
 (tell,said,Lord),(you),0.014065,10.772727,0.909091
(said,you,Lord),(tell),0.014065,22.935484,1.000000
 (tell,Lord),(you,said),0.014065,43.090909,0.909091
(you,Lord),(tell,said),0.014065,46.168831,0.909091
(tell,you,Lord),(said),0.014065,19.750000,1.000000
 (tell,said,Lord),(you),0.014065,11.144201,0.909091
(said,you,Lord),(tell),0.014065,22.935484,1.000000
 (tell,Lord),(you,said),0.014065,43.090909,0.909091
(you,Lord),(tell,said),0.014065,46.168831,0.909091
(tell,you,me,Lord),(said),0.014065,18.710526,1.000000
 (tell,said,me,Lord),(you),0.014065,10.772727,0.909091
(tell,said,you,Lord),(me),0.014065,20.911765,1.000000
(said,you,me,Lord),(tell),0.014065,22.935484,1.000000
 (tell,me,Lord),(you,said),0.014065,43.090909,0.909091
(tell,you,Lord),(me,said),0.014065,41.823529,1.000000
 (tell,said,Lord),(you,me),0.014065,40.397727,0.909091
(you,me,Lord),(tell,said),0.014065,50.785714,1.000000
(said,you,Lord),(tell,me),0.014065,47.400000,1.000000
 (tell,Lord),(you,me,said),0.014065,49.720280,0.909091
(you,Lord),(tell,me,said),0.014065,49.720280,0.909091
 (will,tell,me,Lord),(you),0.014065,11.850000,1.000000
(will,tell,you,Lord),(me),0.014065,20.911765,1.000000
(will,me,you,Lord),(tell),0.014065,22.935484,1.000000
(tell,me,you,Lord),(will),0.014065,13.166667,1.000000
 (will,Lord,tell),(you,me),0.014065,44.437500,1.000000
 (will,me,Lord),(tell,you),0.014065,23.939394,0.909091
(will,you,Lord),(tell,me),0.014065,43.090909,0.909091
 (tell,me,Lord),(will,you),0.014065,19.586777,0.909091
(tell,you,Lord),(will,me),0.014065,41.823529,1.000000
(you,me,Lord),(will,tell),0.014065,26.333333,1.000000
 (will,tell,me,Lord),(you),0.014065,12.258621,1.000000
(will,tell,you,Lord),(me),0.014065,22.218750,1.000000
(will,you,me,Lord),(tell),0.014065,22.935484,1.000000
(tell,you,me,Lord),(will),0.014065,14.220000,1.000000
 (tell,Lord),(will,you,me),0.014065,43.090909,0.909091
(you,Lord),(will,tell,me),0.014065,49.720280,0.909091
 (will,tell,Lord),(you,me),0.014065,47.400000,1.000000
 (will,me,Lord),(tell,you),0.014065,23.939394,0.909091
(will,you,Lord),(tell,me),0.014065,43.090909,0.909091
 (tell,me,Lord),(will,you),0.014065,20.198864,0.909091
(tell,you,Lord),(will,me),0.014065,47.400000,1.000000
(you,me,Lord),(will,tell),0.014065,26.333333,1.000000
 (tell,Lord),(will,you,me),0.014065,46.168831,0.909091
(you,Lord),(will,me,tell),0.014065,49.720280,0.909091
(will,tell,you,Lord),(said),0.014065,18.710526,1.000000
 (Lord,will,tell,said),(you),0.014065,11.850000,1.000000
(Lord,will,you,said),(tell),0.014065,22.935484,1.000000
(Lord,tell,you,said),(will),0.014065,13.166667,1.000000
 (will,tell,Lord),(you,said),0.014065,47.400000,1.000000
(will,you,Lord),(tell,said),0.014065,46.168831,0.909091
(tell,you,Lord),(will,said),0.014065,39.500000,1.000000
 (tell,said,Lord),(will,you),0.014065,19.586777,0.909091
(said,you,Lord),(will,tell),0.014065,26.333333,1.000000
(will,tell,you,Lord),(said),0.014065,19.750000,1.000000
 (will,tell,said,Lord),(you),0.014065,12.258621,1.000000
(will,said,you,Lord),(tell),0.014065,22.935484,1.000000
(tell,said,you,Lord),(will),0.014065,14.220000,1.000000
 (tell,Lord),(will,you,said),0.014065,46.168831,0.909091
(you,Lord),(will,tell,said),0.014065,49.720280,0.909091
 (will,tell,Lord),(you,said),0.014065,47.400000,1.000000
(will,you,Lord),(tell,said),0.014065,46.168831,0.909091
(tell,you,Lord),(will,said),0.014065,39.500000,1.000000
 (tell,said,Lord),(will,you),0.014065,20.198864,0.909091
(said,you,Lord),(will,tell),0.014065,26.333333,1.000000
 (tell,Lord),(will,you,said),0.014065,46.168831,0.909091
(you,Lord),(will,said,tell),0.014065,49.720280,0.909091
(will,tell,me,you,Lord),(said),0.014065,18.710526,1.000000
 (Lord,will,tell,me,said),(you),0.014065,11.850000,1.000000
(Lord,will,tell,you,said),(me),0.014065,20.911765,1.000000
(Lord,will,me,you,said),(tell),0.014065,22.935484,1.000000
(Lord,tell,me,you,said),(will),0.014065,13.166667,1.000000
 (will,tell,me,Lord),(you,said),0.014065,47.400000,1.000000
(will,tell,you,Lord),(me,said),0.014065,41.823529,1.000000
 (will,tell,said,Lord),(you,me),0.014065,44.437500,1.000000
(will,you,me,Lord),(tell,said),0.014065,50.785714,1.000000
 (will,said,me,Lord),(tell,you),0.014065,23.939394,0.909091
(will,said,you,Lord),(tell,me),0.014065,47.400000,1.000000
(tell,you,me,Lord),(will,said),0.014065,39.500000,1.000000
 (tell,said,me,Lord),(will,you),0.014065,19.586777,0.909091
(tell,said,you,Lord),(will,me),0.014065,41.823529,1.000000
(said,you,me,Lord),(will,tell),0.014065,26.333333,1.000000
 (will,tell,Lord),(you,me,said),0.014065,54.692308,1.000000
 (will,me,Lord),(tell,you,said),0.014065,49.720280,0.909091
(will,you,Lord),(tell,me,said),0.014065,49.720280,0.909091
 (tell,me,Lord),(will,you,said),0.014065,46.168831,0.909091
(tell,you,Lord),(will,me,said),0.014065,50.785714,1.000000
 (tell,said,Lord),(will,you,me),0.014065,43.090909,0.909091
(you,me,Lord),(will,tell,said),0.014065,54.692308,1.000000
(said,you,Lord),(will,tell,me),0.014065,54.692308,1.000000
 (tell,Lord),(will,you,me,said),0.014065,49.720280,0.909091
(you,Lord),(will,tell,me,said),0.014065,53.863636,0.909091
(tell,me,you,Lord),(said),0.014065,18.710526,1.000000
 (Lord,tell,me,said),(you),0.014065,10.772727,0.909091
(Lord,tell,you,said),(me),0.014065,20.911765,1.000000
(Lord,me,you,said),(tell),0.014065,22.935484,1.000000
 (tell,me,Lord),(you,said),0.014065,43.090909,0.909091
(tell,you,Lord),(me,said),0.014065,41.823529,1.000000
 (tell,said,Lord),(you,me),0.014065,40.397727,0.909091
(you,me,Lord),(tell,said),0.014065,50.785714,1.000000
(said,you,Lord),(tell,me),0.014065,47.400000,1.000000
(tell,you,me,Lord),(said),0.014065,19.750000,1.000000
 (tell,said,me,Lord),(you),0.014065,11.144201,0.909091
(tell,said,you,Lord),(me),0.014065,22.218750,1.000000
(said,you,me,Lord),(tell),0.014065,22.935484,1.000000
 (tell,Lord),(you,me,said),0.014065,49.720280,0.909091
(you,Lord),(tell,me,said),0.014065,49.720280,0.909091
 (tell,me,Lord),(you,said),0.014065,43.090909,0.909091
(tell,you,Lord),(me,said),0.014065,41.823529,1.000000
 (tell,said,Lord),(you,me),0.014065,43.090909,0.909091
(you,me,Lord),(tell,said),0.014065,50.785714,1.000000
(said,you,Lord),(tell,me),0.014065,47.400000,1.000000
 (tell,Lord),(you,me,said),0.014065,49.720280,0.909091
(you,Lord),(tell,me,said),0.014065,49.720280,0.909091
(will,tell,me,you,Lord),(said),0.014065,18.710526,1.000000
 (said,will,tell,me,Lord),(you),0.014065,11.850000,1.000000
(said,will,tell,you,Lord),(me),0.014065,20.911765,1.000000
(said,will,me,you,Lord),(tell),0.014065,22.935484,1.000000
(said,tell,me,you,Lord),(will),0.014065,13.166667,1.000000
 (will,tell,me,Lord),(you,said),0.014065,47.400000,1.000000
(will,tell,you,Lord),(me,said),0.014065,41.823529,1.000000
 (Lord,will,tell,said),(you,me),0.014065,44.437500,1.000000
(will,me,you,Lord),(tell,said),0.014065,50.785714,1.000000
 (Lord,will,me,said),(tell,you),0.014065,23.939394,0.909091
(Lord,will,you,said),(tell,me),0.014065,47.400000,1.000000
(tell,me,you,Lord),(will,said),0.014065,39.500000,1.000000
 (Lord,tell,me,said),(will,you),0.014065,19.586777,0.909091
(Lord,tell,you,said),(will,me),0.014065,41.823529,1.000000
(Lord,me,you,said),(will,tell),0.014065,26.333333,1.000000
(will,tell,me,you,Lord),(said),0.014065,19.750000,1.000000
 (Lord,will,tell,me,said),(you),0.014065,12.258621,1.000000
(Lord,will,tell,you,said),(me),0.014065,22.218750,1.000000
(Lord,will,me,you,said),(tell),0.014065,22.935484,1.000000
(Lord,tell,me,you,said),(will),0.014065,14.220000,1.000000
 (will,tell,Lord),(you,me,said),0.014065,54.692308,1.000000
 (will,me,Lord),(tell,you,said),0.014065,49.720280,0.909091
(will,you,Lord),(tell,me,said),0.014065,49.720280,0.909091
 (tell,me,Lord),(will,you,said),0.014065,46.168831,0.909091
(tell,you,Lord),(will,me,said),0.014065,50.785714,1.000000
 (tell,said,Lord),(will,you,me),0.014065,43.090909,0.909091
(you,me,Lord),(will,tell,said),0.014065,54.692308,1.000000
(said,you,Lord),(will,tell,me),0.014065,54.692308,1.000000
 (will,tell,me,Lord),(you,said),0.014065,47.400000,1.000000
(will,tell,you,Lord),(me,said),0.014065,41.823529,1.000000
 (will,tell,said,Lord),(you,me),0.014065,47.400000,1.000000
(will,you,me,Lord),(tell,said),0.014065,50.785714,1.000000
 (will,said,me,Lord),(tell,you),0.014065,23.939394,0.909091
(will,said,you,Lord),(tell,me),0.014065,47.400000,1.000000
(tell,you,me,Lord),(will,said),0.014065,39.500000,1.000000
 (tell,said,me,Lord),(will,you),0.014065,20.198864,0.909091
(tell,said,you,Lord),(will,me),0.014065,47.400000,1.000000
(said,you,me,Lord),(will,tell),0.014065,26.333333,1.000000
 (tell,Lord),(will,you,me,said),0.014065,49.720280,0.909091
(you,Lord),(will,tell,me,said),0.014065,53.863636,0.909091
 (will,tell,Lord),(you,me,said),0.014065,54.692308,1.000000
 (will,me,Lord),(tell,you,said),0.014065,49.720280,0.909091
(will,you,Lord),(tell,me,said),0.014065,49.720280,0.909091
 (tell,me,Lord),(will,you,said),0.014065,46.168831,0.909091
(tell,you,Lord),(will,me,said),0.014065,50.785714,1.000000
 (tell,said,Lord),(will,you,me),0.014065,46.168831,0.909091
(you,me,Lord),(will,said,tell),0.014065,54.692308,1.000000
(said,you,Lord),(will,me,tell),0.014065,54.692308,1.000000
 (tell,Lord),(will,me,you,said),0.014065,49.720280,0.909091
(you,Lord),(will,tell,me,said),0.014065,53.863636,0.909091
 (by,tell,Lord),(me),0.012658,20.911765,1.000000
 (by,tell,said),(Lord),0.012658,19.996875,0.900000
 (by,tell,Lord),(said),0.012658,18.710526,1.000000
(by,you,Lord),(tell),0.011252,22.935484,1.000000
 (tell,by,Lord),(me),0.012658,20.911765,1.000000
 (by,tell,Lord),(me),0.012658,22.218750,1.000000
 (tell,by,Lord),(said),0.012658,18.710526,1.000000
 (tell,by,said),(Lord),0.012658,19.996875,0.900000
 (by,tell,Lord),(said),0.012658,19.750000,1.000000
 (by,tell,said),(Lord),0.012658,19.996875,0.900000
(by,you,Lord),(tell),0.011252,22.935484,1.000000
(by,you,Lord),(tell),0.011252,22.935484,1.000000
 (by,tell,me,Lord),(said),0.012658,18.710526,1.000000
 (by,tell,said,Lord),(me),0.012658,20.911765,1.000000
 (by,tell,me,said),(Lord),0.012658,19.996875,0.900000
 (by,tell,Lord),(me,said),0.012658,41.823529,1.000000
 (by,tell,said),(me,Lord),0.012658,42.660000,0.900000
(by,tell,you,Lord),(me),0.011252,20.911765,1.000000
(by,you,me,Lord),(tell),0.011252,22.935484,1.000000
(by,you,Lord),(tell,me),0.011252,47.400000,1.000000
 (by,will,Lord,tell),(me),0.011252,20.911765,1.000000
(by,tell,you,Lord),(said),0.011252,18.710526,1.000000
(by,said,you,Lord),(tell),0.011252,22.935484,1.000000
(by,you,Lord),(tell,said),0.011252,50.785714,1.000000
 (by,will,tell,Lord),(said),0.011252,18.710526,1.000000
 (by,will,Lord,tell),(you),0.011252,11.850000,1.000000
(by,will,you,Lord),(tell),0.011252,22.935484,1.000000
(by,tell,you,Lord),(will),0.011252,13.166667,1.000000
(by,you,Lord),(will,tell),0.011252,26.333333,1.000000
 (by,tell,me,Lord),(said),0.012658,18.710526,1.000000
 (Lord,by,tell,said),(me),0.012658,20.911765,1.000000
 (by,tell,me,said),(Lord),0.012658,19.996875,0.900000
 (tell,by,Lord),(me,said),0.012658,41.823529,1.000000
 (tell,by,said),(me,Lord),0.012658,42.660000,0.900000
 (by,tell,me,Lord),(said),0.012658,19.750000,1.000000
 (by,tell,said,Lord),(me),0.012658,22.218750,1.000000
 (by,tell,me,said),(Lord),0.012658,19.996875,0.900000
 (by,tell,Lord),(me,said),0.012658,41.823529,1.000000
 (by,tell,said),(me,Lord),0.012658,42.660000,0.900000
(by,tell,you,Lord),(me),0.011252,20.911765,1.000000
(by,me,you,Lord),(tell),0.011252,22.935484,1.000000
(by,you,Lord),(tell,me),0.011252,47.400000,1.000000
(by,tell,you,Lord),(me),0.011252,22.218750,1.000000
(by,you,me,Lord),(tell),0.011252,22.935484,1.000000
(by,you,Lord),(tell,me),0.011252,47.400000,1.000000
 (by,will,tell,Lord),(me),0.011252,20.911765,1.000000
 (by,will,Lord,tell),(me),0.011252,22.218750,1.000000
(by,tell,you,Lord),(said),0.011252,18.710526,1.000000
(Lord,by,you,said),(tell),0.011252,22.935484,1.000000
(by,you,Lord),(tell,said),0.011252,50.785714,1.000000
(by,tell,you,Lord),(said),0.011252,19.750000,1.000000
(by,said,you,Lord),(tell),0.011252,22.935484,1.000000
(by,you,Lord),(tell,said),0.011252,50.785714,1.000000
 (by,will,tell,Lord),(said),0.011252,18.710526,1.000000
 (by,will,Lord,tell),(said),0.011252,19.750000,1.000000
 (by,will,tell,Lord),(you),0.011252,11.850000,1.000000
(by,will,you,Lord),(tell),0.011252,22.935484,1.000000
(by,tell,you,Lord),(will),0.011252,13.166667,1.000000
(by,you,Lord),(will,tell),0.011252,26.333333,1.000000
 (by,will,Lord,tell),(you),0.011252,12.258621,1.000000
(by,will,you,Lord),(tell),0.011252,22.935484,1.000000
(by,tell,you,Lord),(will),0.011252,14.220000,1.000000
(by,you,Lord),(will,tell),0.011252,26.333333,1.000000
(by,tell,me,you,Lord),(said),0.011252,18.710526,1.000000
(Lord,by,tell,you,said),(me),0.011252,20.911765,1.000000
(Lord,by,me,you,said),(tell),0.011252,22.935484,1.000000
(by,tell,you,Lord),(me,said),0.011252,41.823529,1.000000
(by,you,me,Lord),(tell,said),0.011252,50.785714,1.000000
(by,said,you,Lord),(tell,me),0.011252,47.400000,1.000000
(by,you,Lord),(tell,me,said),0.011252,54.692308,1.000000
 (by,will,tell,me,Lord),(said),0.011252,18.710526,1.000000
 (Lord,by,will,tell,said),(me),0.011252,20.911765,1.000000
 (by,will,tell,Lord),(me,said),0.011252,41.823529,1.000000
 (by,will,tell,me,Lord),(you),0.011252,11.850000,1.000000
(by,will,tell,you,Lord),(me),0.011252,20.911765,1.000000
(by,will,me,you,Lord),(tell),0.011252,22.935484,1.000000
(by,tell,me,you,Lord),(will),0.011252,13.166667,1.000000
 (by,will,Lord,tell),(you,me),0.011252,44.437500,1.000000
(by,will,you,Lord),(tell,me),0.011252,47.400000,1.000000
(by,tell,you,Lord),(will,me),0.011252,41.823529,1.000000
(by,you,me,Lord),(will,tell),0.011252,26.333333,1.000000
(by,you,Lord),(will,tell,me),0.011252,54.692308,1.000000
(by,will,tell,you,Lord),(said),0.011252,18.710526,1.000000
 (Lord,by,will,tell,said),(you),0.011252,11.850000,1.000000
(Lord,by,will,you,said),(tell),0.011252,22.935484,1.000000
(Lord,by,tell,you,said),(will),0.011252,13.166667,1.000000
 (by,will,tell,Lord),(you,said),0.011252,47.400000,1.000000
(by,will,you,Lord),(tell,said),0.011252,50.785714,1.000000
(by,tell,you,Lord),(will,said),0.011252,39.500000,1.000000
(by,said,you,Lord),(will,tell),0.011252,26.333333,1.000000
(by,you,Lord),(will,tell,said),0.011252,54.692308,1.000000
(by,tell,me,you,Lord),(said),0.011252,18.710526,1.000000
(by,said,tell,you,Lord),(me),0.011252,20.911765,1.000000
(by,said,me,you,Lord),(tell),0.011252,22.935484,1.000000
(by,tell,you,Lord),(me,said),0.011252,41.823529,1.000000
(by,me,you,Lord),(tell,said),0.011252,50.785714,1.000000
(Lord,by,you,said),(tell,me),0.011252,47.400000,1.000000
(by,tell,me,you,Lord),(said),0.011252,19.750000,1.000000
(Lord,by,tell,you,said),(me),0.011252,22.218750,1.000000
(Lord,by,me,you,said),(tell),0.011252,22.935484,1.000000
(by,you,Lord),(tell,me,said),0.011252,54.692308,1.000000
(by,tell,you,Lord),(me,said),0.011252,41.823529,1.000000
(by,you,me,Lord),(tell,said),0.011252,50.785714,1.000000
(by,said,you,Lord),(tell,me),0.011252,47.400000,1.000000
(by,you,Lord),(tell,me,said),0.011252,54.692308,1.000000
 (Lord,by,will,tell,said),(me),0.011252,20.911765,1.000000
 (by,will,tell,me,Lord),(said),0.011252,18.710526,1.000000
 (by,will,tell,Lord),(me,said),0.011252,41.823529,1.000000
 (by,said,will,tell,Lord),(me),0.011252,22.218750,1.000000
 (by,will,tell,me,Lord),(said),0.011252,19.750000,1.000000
 (by,will,Lord,tell),(me,said),0.011252,41.823529,1.000000
 (by,will,tell,me,Lord),(you),0.011252,11.850000,1.000000
(by,will,tell,you,Lord),(me),0.011252,20.911765,1.000000
(by,will,me,you,Lord),(tell),0.011252,22.935484,1.000000
(by,tell,me,you,Lord),(will),0.011252,13.166667,1.000000
 (by,will,tell,Lord),(you,me),0.011252,44.437500,1.000000
(by,will,you,Lord),(tell,me),0.011252,47.400000,1.000000
(by,tell,you,Lord),(will,me),0.011252,41.823529,1.000000
(by,me,you,Lord),(will,tell),0.011252,26.333333,1.000000
 (by,will,tell,me,Lord),(you),0.011252,12.258621,1.000000
(by,will,tell,you,Lord),(me),0.011252,22.218750,1.000000
(by,will,me,you,Lord),(tell),0.011252,22.935484,1.000000
(by,tell,me,you,Lord),(will),0.011252,14.220000,1.000000
(by,you,Lord),(will,tell,me),0.011252,54.692308,1.000000
 (by,will,Lord,tell),(you,me),0.011252,47.400000,1.000000
(by,will,you,Lord),(tell,me),0.011252,47.400000,1.000000
(by,tell,you,Lord),(will,me),0.011252,47.400000,1.000000
(by,you,me,Lord),(will,tell),0.011252,26.333333,1.000000
(by,you,Lord),(will,me,tell),0.011252,54.692308,1.000000
 (Lord,by,will,tell,said),(you),0.011252,11.850000,1.000000
(Lord,by,will,you,said),(tell),0.011252,22.935484,1.000000
(Lord,by,tell,you,said),(will),0.011252,13.166667,1.000000
(by,will,tell,you,Lord),(said),0.011252,18.710526,1.000000
(by,said,you,Lord),(will,tell),0.011252,26.333333,1.000000
 (by,will,tell,Lord),(you,said),0.011252,47.400000,1.000000
(by,will,you,Lord),(tell,said),0.011252,50.785714,1.000000
(by,tell,you,Lord),(will,said),0.011252,39.500000,1.000000
 (by,said,will,tell,Lord),(you),0.011252,12.258621,1.000000
(by,said,will,you,Lord),(tell),0.011252,22.935484,1.000000
(by,said,tell,you,Lord),(will),0.011252,14.220000,1.000000
(by,will,tell,you,Lord),(said),0.011252,19.750000,1.000000
(by,you,Lord),(will,tell,said),0.011252,54.692308,1.000000
(by,Lord,you,said),(will,tell),0.011252,26.333333,1.000000
 (by,will,Lord,tell),(you,said),0.011252,47.400000,1.000000
(by,will,you,Lord),(tell,said),0.011252,50.785714,1.000000
(by,tell,you,Lord),(will,said),0.011252,39.500000,1.000000
(by,you,Lord),(will,tell,said),0.011252,54.692308,1.000000
(by,will,tell,me,you,Lord),(said),0.011252,18.710526,1.000000
 (by,said,will,tell,me,Lord),(you),0.011252,11.850000,1.000000
(by,said,will,tell,you,Lord),(me),0.011252,20.911765,1.000000
(by,said,will,me,you,Lord),(tell),0.011252,22.935484,1.000000
(by,said,tell,me,you,Lord),(will),0.011252,13.166667,1.000000
 (by,will,tell,me,Lord),(you,said),0.011252,47.400000,1.000000
(by,will,tell,you,Lord),(me,said),0.011252,41.823529,1.000000
 (Lord,by,will,tell,said),(you,me),0.011252,44.437500,1.000000
(by,will,me,you,Lord),(tell,said),0.011252,50.785714,1.000000
(Lord,by,will,you,said),(tell,me),0.011252,47.400000,1.000000
(by,tell,me,you,Lord),(will,said),0.011252,39.500000,1.000000
(Lord,by,tell,you,said),(will,me),0.011252,41.823529,1.000000
(Lord,by,me,you,said),(will,tell),0.011252,26.333333,1.000000
 (by,will,tell,Lord),(you,me,said),0.011252,54.692308,1.000000
(by,will,you,Lord),(tell,me,said),0.011252,54.692308,1.000000
(by,tell,you,Lord),(will,me,said),0.011252,50.785714,1.000000
(by,you,me,Lord),(will,tell,said),0.011252,54.692308,1.000000
(by,said,you,Lord),(will,tell,me),0.011252,54.692308,1.000000
(by,you,Lord),(will,tell,me,said),0.011252,59.250000,1.000000
 (Lord,by,will,tell,me,said),(you),0.011252,11.850000,1.000000
(Lord,by,will,tell,you,said),(me),0.011252,20.911765,1.000000
(Lord,by,will,me,you,said),(tell),0.011252,22.935484,1.000000
(Lord,by,tell,me,you,said),(will),0.011252,13.166667,1.000000
(by,will,tell,me,you,Lord),(said),0.011252,18.710526,1.000000
 (Lord,by,will,tell,said),(you,me),0.011252,44.437500,1.000000
(Lord,by,will,you,said),(tell,me),0.011252,47.400000,1.000000
(Lord,by,tell,you,said),(will,me),0.011252,41.823529,1.000000
(Lord,by,me,you,said),(will,tell),0.011252,26.333333,1.000000
 (by,will,tell,me,Lord),(you,said),0.011252,47.400000,1.000000
(by,will,tell,you,Lord),(me,said),0.011252,41.823529,1.000000
(by,will,me,you,Lord),(tell,said),0.011252,50.785714,1.000000
(by,tell,me,you,Lord),(will,said),0.011252,39.500000,1.000000
 (Lord,by,will,tell,me,said),(you),0.011252,12.258621,1.000000
(Lord,by,will,tell,you,said),(me),0.011252,22.218750,1.000000
(Lord,by,will,me,you,said),(tell),0.011252,22.935484,1.000000
(Lord,by,tell,me,you,said),(will),0.011252,14.220000,1.000000
(by,will,tell,me,you,Lord),(said),0.011252,19.750000,1.000000
(by,said,you,Lord),(will,tell,me),0.011252,54.692308,1.000000
 (by,will,tell,Lord),(you,me,said),0.011252,54.692308,1.000000
(by,will,you,Lord),(tell,me,said),0.011252,54.692308,1.000000
(by,tell,you,Lord),(will,me,said),0.011252,50.785714,1.000000
(by,me,you,Lord),(will,tell,said),0.011252,54.692308,1.000000
 (by,said,will,tell,Lord),(you,me),0.011252,47.400000,1.000000
(by,said,will,you,Lord),(tell,me),0.011252,47.400000,1.000000
(by,said,tell,you,Lord),(will,me),0.011252,47.400000,1.000000
(by,said,me,you,Lord),(will,tell),0.011252,26.333333,1.000000
 (by,will,tell,me,Lord),(you,said),0.011252,47.400000,1.000000
(by,will,tell,you,Lord),(me,said),0.011252,41.823529,1.000000
(by,will,me,you,Lord),(tell,said),0.011252,50.785714,1.000000
(by,tell,me,you,Lord),(will,said),0.011252,39.500000,1.000000
(by,you,Lord),(will,tell,me,said),0.011252,59.250000,1.000000
(by,Lord,you,said),(will,me,tell),0.011252,54.692308,1.000000
 (by,will,Lord,tell),(you,me,said),0.011252,54.692308,1.000000
(by,will,you,Lord),(tell,me,said),0.011252,54.692308,1.000000
(by,tell,you,Lord),(will,me,said),0.011252,50.785714,1.000000
(by,you,me,Lord),(will,tell,said),0.011252,54.692308,1.000000
